T,dM
0.15124824824824826,1.4627405189870935e-14
0.15154754754754754,1.4557582569962868e-14
0.15184684684684685,1.4482122098757877e-14
0.15214614614614613,1.4401240616690458e-14
0.15244544544544544,1.431515496419511e-14
0.15274474474474475,1.422538302431331e-14
0.15304404404404404,1.4130623754438076e-14
0.15334334334334335,1.403087715456941e-14
0.15364264264264263,1.3927877948183287e-14
0.15394194194194194,1.3819674571369234e-14
0.15424124124124125,1.3708652268906718e-14
0.15454054054054053,1.3593943679057752e-14
0.15483983983983984,1.3474464599649849e-14
0.15513913913913913,1.3352166594593484e-14
0.15543843843843844,1.3225531780847177e-14
0.15573773773773775,1.30967285627559e-14
0.15603703703703703,1.2964672738147165e-14
0.15633633633633634,1.2830882190062454e-14
0.15663563563563562,1.2692321152418806e-14
0.15693493493493493,1.2552675912602673e-14
0.15723423423423424,1.2410428587572575e-14
0.15753353353353353,1.226492865602502e-14
0.15783283283283284,1.2118778203173974e-14
0.15813213213213212,1.1969375143805472e-14
0.15843143143143143,1.181997208443697e-14
0.15873073073073074,1.1668617461157993e-14
0.15903003003003002,1.1515311273968543e-14
0.15932932932932933,1.1359836682434121e-14
0.15962862862862862,1.1204578931334197e-14
0.15992792792792793,1.1047152775889302e-14
0.16022722722722724,1.0889943460878904e-14
0.16052652652652652,1.0732734145868505e-14
0.16082582582582583,1.0572705905209645e-14
0.1611251251251251,1.0414412388026761e-14
0.16142442442442442,1.0253950466498907e-14
0.16172372372372373,1.0095440108881526e-14
0.16202302302302302,9.935411868222666e-15
0.16232232232232233,9.776250989301793e-15
0.1626216216216216,9.615789067773939e-15
0.16292092092092092,9.457061869722061e-15
0.16322022022022023,9.298985192973674e-15
0.1635195195195195,9.139390633183808e-15
0.16381881881881882,8.982614999042404e-15
0.1641181181181181,8.825405684032006e-15
0.16441741741741742,8.669280571194093e-15
0.16471671671671673,8.51467334139766e-15
0.165016016016016,8.360933473339216e-15
0.16531531531531532,8.20654308397728e-15
0.1656146146146146,8.054321098960315e-15
0.1659139139139139,7.904701199157316e-15
0.16621321321321322,7.754647618485322e-15
0.1665125125125125,7.606545601723802e-15
0.16681181181181182,7.45931094670027e-15
0.1671111111111111,7.31424469602171e-15
0.1674104104104104,7.170045807081138e-15
0.16770970970970972,7.028015322485537e-15
0.168009009009009,6.887069040062421e-15
0.1683083083083083,6.747423800246288e-15
0.1686076076076076,6.6103806456441205e-15
0.1689069069069069,6.4750722145179296e-15
0.16920620620620622,6.340197464260733e-15
0.1695055055055055,6.2083584800864955e-15
0.1698048048048048,6.077820538519241e-15
0.1701041041041041,5.949017320427963e-15
0.1704034034034034,5.82281618755065e-15
0.1707027027027027,5.697265575976829e-15
0.171002002002002,5.5743170496169725e-15
0.1713013013013013,5.452886406298596e-15
0.1716006006006006,5.332973646021699e-15
0.1718998998998999,5.215662970958768e-15
0.1721991991991992,5.100520700240807e-15
0.1724984984984985,4.986462631695332e-15
0.1727977977977978,4.875223488798319e-15
0.17309709709709709,4.765285388508289e-15
0.1733963963963964,4.6566483308252415e-15
0.1736956956956957,4.550613358356159e-15
0.173994994994995,4.447180471101042e-15
0.1742942942942943,4.344398105149416e-15
0.17459359359359358,4.24465150528075e-15
0.1748928928928929,4.145338586281078e-15
0.1751921921921922,4.049278273798862e-15
0.17549149149149149,3.9538684826201376e-15
0.1757907907907908,3.86171129795887e-15
0.17609009009009008,3.769770953732099e-15
0.1763893893893894,3.680432694719293e-15
0.1766886886886887,3.59239547831347e-15
0.17698798798798798,3.5071771875561097e-15
0.1772872872872873,3.4228262585367375e-15
0.17758658658658658,3.3408605742968334e-15
0.17788588588588589,3.2597622517949176e-15
0.1781851851851852,3.180615493203476e-15
0.17848448448448448,3.103420298522508e-15
0.1787837837837838,3.0277429868830197e-15
0.17908308308308307,2.953366717850514e-15
0.17938238238238238,2.8807251722939853e-15
0.1796816816816817,2.8098183502134333e-15
0.17998098098098098,2.740646251608858e-15
0.1802802802802803,2.673425716914757e-15
0.18057957957957957,2.606855703524147e-15
0.18087887887887888,2.542454094478508e-15
0.1811781781781782,2.478052485432869e-15
0.18147747747747747,2.4163613818184437e-15
0.18177677677677678,2.35532079950751e-15
0.18207607607607607,2.2963402013242984e-15
0.18237537537537538,2.2392027468343123e-15
0.1826746746746747,2.1824989732133204e-15
0.18297397397397397,2.127855183720051e-15
0.18327327327327328,2.07331981444403e-15
0.18357257257257256,2.020519168643986e-15
0.18387187187187187,1.969127985668173e-15
0.18417117117117118,1.9188210048648457e-15
0.18447047047047047,1.870248747537495e-15
0.18476976976976978,1.8221101710791388e-15
0.18506906906906906,1.7753810574450135e-15
0.18536836836836837,1.7294108853316281e-15
0.18566766766766768,1.6857175377804623e-15
0.18596696696696696,1.642132610446545e-15
0.18626626626626627,1.6002824065886045e-15
0.18656556556556556,1.5587574633824097e-15
0.18686486486486487,1.5187504032176946e-15
0.18716416416416418,1.4791770239219737e-15
0.18746346346346346,1.441229947884981e-15
0.18776276276276277,1.4027407707617456e-15
0.18806206206206205,1.3667452586352269e-15
0.18836136136136136,1.3312918475949509e-15
0.18866066066066067,1.2965973780754148e-15
0.18895995995995996,1.2628786905111156e-15
0.18925925925925927,1.2300273646848048e-15
0.18955855855855855,1.1975012995102396e-15
0.18985785785785786,1.1659510162909115e-15
0.19015715715715717,8.278967789099312e-16
0.19045645645645645,1.1058862159352145e-15
0.19075575575575576,1.0771548583643487e-15
0.19105505505505505,1.049074022096974e-15
0.19135435435435436,1.021860547567588e-15
0.19165365365365367,9.954060145589416e-16
0.19195295295295295,9.685178006813011e-16
0.19225225225225226,9.430390496278918e-16
0.19255155155155154,9.17885559226228e-16
0.19285085085085085,8.937078507798013e-16
0.19315015015015016,8.702890838541144e-16
0.19344944944944945,8.476292584491674e-16
0.19374874874874876,8.249694330442203e-16
0.19404804804804804,8.031769693772617e-16
0.19434734734734735,7.816013461448001e-16
0.19464664664664666,7.607846644330785e-16
0.19494594594594594,7.413774455455879e-16
0.19524524524524525,7.22078646875346e-16
0.19554454454454454,7.02779848205104e-16
0.19584384384384385,6.839147304038562e-16
0.19614314314314316,6.657001339060997e-16
0.19644244244244244,6.482444789290831e-16
0.19674174174174175,6.313309250383092e-16
0.19704104104104103,6.144173711475354e-16
0.19734034034034034,5.978290779085071e-16
0.19763963963963965,5.825418272764615e-16
0.19793893893893894,5.667124755581732e-16
0.19823823823823825,5.516420653606247e-16
0.19853753753753753,5.371137562493189e-16
0.19883683683683684,5.228022875725102e-16
0.19913613613613615,5.085992391129501e-16
0.19943543543543543,4.954803928258755e-16
0.19973473473473474,4.822531263215524e-16
0.20003403403403403,4.693511204689749e-16
0.20033333333333334,4.565575348336459e-16
0.20063263263263265,4.447397311535539e-16
0.20093193193193193,4.324882466044677e-16
0.20123123123123124,2.514915359297376e-15
0.20153053053053052,4.1015368185126633e-16
0.20182982982982983,3.990948196919142e-16
0.20212912912912914,3.883612181843077e-16
0.20242842842842843,3.7773603689394974e-16
0.20272772772772774,3.677613769070831e-16
0.20302702702702702,3.5822039778921066e-16
0.20332632632632633,3.4867941867133823e-16
0.20362562562562564,3.3924685977071434e-16
0.20392492492492492,3.301395615218361e-16
0.20422422422422423,3.213575239247035e-16
0.20452352352352351,3.1322600763106223e-16
0.20482282282282283,3.04118709382184e-16
0.20512212212212214,2.9609561330579126e-16
0.20542142142142142,2.8893987896738693e-16
0.20572072072072073,2.80483102022e-16
0.20602002002002,2.732189474663471e-16
0.20631931931931932,2.656295322589486e-16
0.20661861861861863,2.5890747878953846e-16
0.20691791791791792,2.5218542532012833e-16
0.20721721721721723,2.4448758989548125e-16
0.2075165165165165,2.387413183813081e-16
0.20781581581581582,2.323445255636436e-16
0.2081151151151151,2.25730892311482e-16
0.2084144144144144,2.1998462079730885e-16
0.20871371371371372,2.1391308863139002e-16
0.209013013013013,2.089257586379567e-16
0.20931231231231232,2.0296264668928643e-16
0.2096116116116116,1.9743321560961036e-16
0.2099109109109109,1.9168694409543718e-16
0.21021021021021022,1.8669961410200386e-16
0.2105095095095095,1.820375447603162e-16
0.2108088088088088,1.7715863498413142e-16
0.2111081081081081,1.71954464556201e-16
0.2114074074074074,1.6750923564901044e-16
0.21170670670670672,1.6295558652457132e-16
0.212006006006006,1.5916087892087205e-16
0.2123053053053053,1.5460722979643293e-16
0.2126046046046046,1.5059568175823657e-16
0.2129039039039039,1.463672932855431e-16
0.2132032032032032,1.4235574524734673e-16
0.2135025025025025,1.3888629829539312e-16
0.2138018018018018,1.3465790982269965e-16
0.2141011011011011,1.3097162243624894e-16
0.2144004004004004,1.2815269678778662e-16
0.2146996996996997,1.244664094013359e-16
0.214998998998999,1.2088854223213374e-16
0.2152982982982983,1.1785277614917433e-16
0.21559759759759758,1.1427490897997217e-16
0.2158968968968969,1.1167282376600696e-16
0.2161961961961962,1.08528637465799e-16
0.2164954954954955,1.0560129160008813e-16
0.2167947947947948,1.0245710529988017e-16
0.21709409409409408,1.0001765041178778e-16
0.2173933933933934,9.69276742202041e-17
0.2176926926926927,9.465084965798454e-17
0.21799199199199198,9.221139476989215e-17
0.2182912912912913,8.955509944730267e-17
0.21859059059059058,8.727827488508311e-17
0.2188898898898899,8.500145032286355e-17
0.2191891891891892,8.267041565201971e-17
0.21948848848848848,7.990570011218168e-17
0.2197877877877878,7.784571598445922e-17
0.22008708708708707,7.567731163948821e-17
0.22038638638638638,7.426784881525705e-17
0.2206856856856857,7.182839392716467e-17
0.22098498498498498,6.987683001669076e-17
0.2212842842842843,6.797947621484113e-17
0.22158358358358357,6.65158032819857e-17
0.22188288288288288,6.423897871976614e-17
0.2221821821821822,4.901099184156411e-10
0.22248148148148147,4.85649076617696e-10
0.22278078078078078,4.815727525954439e-10
0.22308008008008007,4.775370526528128e-10
0.22337937937937938,4.735413394957658e-10
0.2236786786786787,4.695851757029364e-10
0.22397797797797797,4.656681311713227e-10
0.22427727727727728,4.617897344356102e-10
0.22457657657657656,4.579495365276791e-10
0.22487587587587587,4.54147120029693e-10
0.22517517517517519,4.5038203965981974e-10
0.22547447447447447,4.466538878664626e-10
0.22577377377377378,4.429622054357915e-10
0.22607307307307306,4.3930664629047295e-10
0.22637237237237237,4.356867367967879e-10
0.22667167167167168,4.321021281668974e-10
0.22697097097097096,4.285523800520892e-10
0.22727027027027027,4.250371036574642e-10
0.22756956956956956,4.215559490025611e-10
0.22786886886886887,4.181084852796467e-10
0.22816816816816818,4.146943492267831e-10
0.22846746746746746,4.1131317563046846e-10
0.22876676676676677,4.079645747742319e-10
0.22906606606606605,4.04648193587636e-10
0.22936536536536536,4.013636925527704e-10
0.22966466466466467,3.9811068900047833e-10
0.22996396396396396,3.9488884270811805e-10
0.23026326326326327,3.9169780640573373e-10
0.23056256256256255,3.8853723808175006e-10
0.23086186186186186,3.8540679724247476e-10
0.23116116116116117,3.8230612583014037e-10
0.23146046046046045,3.792349487284456e-10
0.23175975975975976,3.7619290516911763e-10
0.23205905905905905,3.731796798119545e-10
0.23235835835835836,3.701949301032799e-10
0.23265765765765767,3.6723839090145247e-10
0.23295695695695695,3.643097407947382e-10
0.23325625625625626,3.6140863430211487e-10
0.23355555555555554,3.5853480324617507e-10
0.23385485485485485,3.556879584701994e-10
0.23415415415415416,3.527952652238042e-10
0.23445345345345345,3.500566043090035e-10
0.23475275275275276,3.4728896516379726e-10
0.23505205205205204,3.4454713366237344e-10
0.23535135135135135,3.418308798996614e-10
0.23565065065065066,3.391398503173326e-10
0.23594994994994994,3.3647382720759095e-10
0.23624924924924925,3.338324879118698e-10
0.23654854854854854,3.31215619709703e-10
0.23684784784784785,3.286229381064404e-10
0.23714714714714716,3.2605416017952513e-10
0.23744644644644644,3.235090803642253e-10
0.23774574574574575,3.2098737231568697e-10
0.23804504504504503,3.18488854809517e-10
0.23834434434434434,3.160132208538703e-10
0.23864364364364365,3.1356029329011187e-10
0.23894294294294294,3.111297653974471e-10
0.23924224224224225,3.087214381705672e-10
0.23954154154154153,3.063350556835494e-10
0.23984084084084084,3.039703813634796e-10
0.24014014014014015,3.0162721615083904e-10
0.24043943943943943,2.99305314690676e-10
0.24073873873873874,2.970044273996504e-10
0.24103803803803803,2.9472435689875676e-10
0.24133733733733734,2.9246488201075185e-10
0.24163663663663665,2.902257951651298e-10
0.24193593593593593,2.880068718236206e-10
0.24223523523523524,2.858078716186027e-10
0.24253453453453452,2.836286544169453e-10
0.24283383383383383,2.81468953559124e-10
0.24313313313313314,2.7932856640775286e-10
0.24343243243243243,2.7720732095415715e-10
0.24373173173173174,2.7510501277201727e-10
0.24403103103103102,2.7302144274760423e-10
0.24433033033033033,2.709563894868344e-10
0.24462962962962964,2.689097061345236e-10
0.24492892892892892,2.66881165767157e-10
0.24522822822822823,2.648705822814318e-10
0.24552752752752752,2.6287781012320627e-10
0.24582682682682683,2.6090261992951086e-10
0.24612612612612614,2.5894486446569054e-10
0.24642542542542542,2.5700433350494406e-10
0.24672472472472473,2.550808634411636e-10
0.247024024024024,2.5317426264161516e-10
0.24732332332332332,2.5128441607244825e-10
0.24762262262262263,2.4941109344912143e-10
0.24792192192192192,2.4755416125213717e-10
0.24822122122122123,2.45713422617486e-10
0.2485205205205205,2.4388871163513043e-10
0.24881981981981982,2.420799148704182e-10
0.24911911911911913,2.4028681128163143e-10
0.2494184184184184,2.385092888977907e-10
0.24971771771771772,2.3674715288776564e-10
0.250017017017017,2.350002771588436e-10
0.2503163163163163,2.3326849043418633e-10
0.25061561561561563,2.3155164114233018e-10
0.2509149149149149,2.2984958202151504e-10
0.2512142142142142,2.2816216578287578e-10
0.25151351351351353,2.2648925459721123e-10
0.2518128128128128,2.2483068222922328e-10
0.2521121121121121,2.2318633345532607e-10
0.25241141141141143,2.2155603539948318e-10
0.2527107107107107,2.1993967438309683e-10
0.25301001001001,2.183370889413585e-10
0.2533093093093093,2.1674816455541368e-10
0.2536086086086086,2.1517274954537847e-10
0.2539079079079079,2.1361071470145897e-10
0.2542072072072072,2.120619342290981e-10
0.2545065065065065,2.1052628265899945e-10
0.2548058058058058,2.0900360139949024e-10
0.2551051051051051,2.0749378354823628e-10
0.25540440440440443,2.0599670230779348e-10
0.2557037037037037,2.0451223771119145e-10
0.256003003003003,2.0304025588656696e-10
0.2563023023023023,2.015806320151449e-10
0.2566016016016016,2.0013325119860002e-10
0.2569009009009009,1.9869799349706702e-10
0.2572002002002002,1.9727474485247733e-10
0.2574994994994995,1.9586338410523818e-10
0.2577987987987988,1.9446379676360016e-10
0.2580980980980981,1.930758600687723e-10
0.2583973973973974,1.9169947812307242e-10
0.2586966966966967,1.903345284929702e-10
0.258995995995996,1.8898089874670038e-10
0.25929529529529527,1.8763849003212985e-10
0.2595945945945946,1.863071774220633e-10
0.2598938938938939,1.8498686721432796e-10
0.2601931931931932,1.8367745876785718e-10
0.2604924924924925,1.8237883230541596e-10
0.2607917917917918,1.810908964558662e-10
0.2610910910910911,1.7981353751350508e-10
0.2613903903903904,1.7854666651954433e-10
0.2616896896896897,1.7729017193668546e-10
0.261988988988989,1.760439753771114e-10
0.26228828828828826,1.7480795413624128e-10
0.2625875875875876,1.7358202454077244e-10
0.2628868868868869,1.7236608611226854e-10
0.26318618618618617,1.7116004764222183e-10
0.2634854854854855,1.6996381683792236e-10
0.2637847847847848,1.687772987503649e-10
0.26408408408408407,1.676004017915709e-10
0.2643833833833834,1.6643303383146076e-10
0.2646826826826827,1.6527511583169611e-10
0.264981981981982,1.6412654587727275e-10
0.26528128128128126,1.6298723029312297e-10
0.2655805805805806,1.618570966816467e-10
0.2658798798798799,1.6073606950105755e-10
0.26617917917917916,1.5962403615695994e-10
0.2664784784784785,1.5852093357589248e-10
0.2667777777777778,1.574266680556824e-10
0.26707707707707706,1.5634116156087834e-10
0.2673763763763764,1.5526433353525888e-10
0.2676756756756757,1.5419609775764627e-10
0.26797497497497497,1.531363872514513e-10
0.26827427427427425,1.5208510899212754e-10
0.2685735735735736,1.5104219039233958e-10
0.26887287287287287,1.5000755647950718e-10
0.26917217217217215,1.4898113244368044e-10
0.2694714714714715,1.4796283759311267e-10
0.2697707707707708,1.4695260909828797e-10
0.27007007007007006,1.459503460741942e-10
0.2703693693693694,1.449560088661369e-10
0.2706686686686687,1.4396950020762866e-10
0.27096796796796796,1.4299076548198505e-10
0.27126726726726724,1.4201972344180577e-10
0.2715665665665666,1.4105630827601894e-10
0.27186586586586586,1.4010044212535606e-10
0.27216516516516515,1.3915207021050237e-10
0.2724644644644645,1.38211118494002e-10
0.27276376376376377,1.3727751628587331e-10
0.27306306306306305,1.3635120422604737e-10
0.2733623623623624,1.3543210636616197e-10
0.27366166166166167,1.3452017016306935e-10
0.27396096096096095,1.3361531545357137e-10
0.27426026026026024,1.3271750220350282e-10
0.2745595595595596,1.3182664074934403e-10
0.27485885885885886,1.3094267696230153e-10
0.27515815815815814,1.3006556428944455e-10
0.2754574574574575,1.2919522531873798e-10
0.27575675675675676,1.2833160448482046e-10
0.27605605605605604,1.2747464180420682e-10
0.2763553553553554,1.266242804647032e-10
0.27665465465465466,1.257804601169062e-10
0.27695395395395395,1.2494311325567803e-10
0.27725325325325323,1.2411220029408688e-10
0.27755255255255257,1.2328765201937656e-10
0.27785185185185185,1.22469410250548e-10
0.27815115115115113,1.216574331780549e-10
0.27845045045045047,1.20851645056823e-10
0.27874974974974975,1.2005201550208643e-10
0.27904904904904904,1.1925845453861737e-10
0.2793483483483484,1.184709497116434e-10
0.27964764764764766,1.1768943069710106e-10
0.27994694694694694,1.1691384037108843e-10
0.2802462462462462,1.1614413274988085e-10
0.28054554554554556,1.1538024615592724e-10
0.28084484484484484,1.1462214491897611e-10
0.2811441441441441,1.138697661146439e-10
0.28144344344344346,1.13123071524804e-10
0.28174274274274275,1.1238200975827346e-10
0.28204204204204203,1.1164650924415636e-10
0.28234134134134137,1.109165530146887e-10
0.28264064064064065,1.101920722636901e-10
0.28293993993993993,1.0947304008939417e-10
0.2832392392392392,1.0875939089756946e-10
0.28353853853853855,1.0805107774226191e-10
0.28383783783783784,1.0734806547499235e-10
0.2841371371371371,1.0665030257582878e-10
0.28443643643643646,1.0595774377255424e-10
0.28473573573573574,1.0527034801456397e-10
0.285035035035035,1.0458807411572795e-10
0.28533433433433436,1.0391086568398069e-10
0.28563363363363364,1.0323869089798841e-10
0.2859329329329329,1.0257148791756971e-10
0.2862322322322322,1.01909254079653e-10
0.28653153153153155,1.0125190176037396e-10
0.28683083083083083,1.0059941523880107e-10
0.2871301301301301,9.995174864640619e-11
0.28742942942942945,9.93088594350303e-11
0.28772872872872873,9.867070639143832e-11
0.288028028028028,9.803724689970861e-11
0.28832732732732735,9.740844476781741e-11
0.28862662662662664,9.67842647591941e-11
0.2889259259259259,9.616466367515838e-11
0.2892252252252252,9.554960295199422e-11
0.28952452452452454,9.493904035325074e-11
0.2898238238238238,9.433294560935853e-11
0.2901231231231231,9.373127777135681e-11
0.29042242242242244,9.313399284096614e-11
0.2907217217217217,9.254107061814482e-11
0.291021021021021,9.195246150064344e-11
0.29132032032032035,9.136812886275736e-11
0.29161961961961963,9.078804461348593e-11
0.2919189189189189,9.021217040256543e-11
0.2922182182182182,8.964046673115545e-11
0.29251751751751753,8.907290250637057e-11
0.2928168168168168,8.850945018947561e-11
0.2931161161161161,8.795005434724637e-11
0.29341541541541544,8.739471345502355e-11
0.2937147147147147,8.684336358892467e-11
0.294014014014014,8.629599263976673e-11
0.29431331331331334,8.575255682949888e-11
0.2946126126126126,8.521302404201989e-11
0.2949119119119119,8.467736813789302e-11
0.2952112112112112,8.414555053307344e-11
0.2955105105105105,8.361754469340705e-11
0.2958098098098098,8.309332059835213e-11
0.2961091091091091,8.257283981632981e-11
0.29640840840840843,8.20560774411833e-11
0.2967077077077077,8.154300663721476e-11
0.297007007007007,8.103358595571396e-11
0.29730630630630633,8.052779305703394e-11
0.2976056056056056,8.002559834838463e-11
0.2979049049049049,7.952697450871831e-11
0.2982042042042042,7.903188967858473e-11
0.2985035035035035,7.854030454549076e-11
0.2988028028028028,7.805220972939352e-11
0.2991021021021021,7.756756992024232e-11
0.2994014014014014,7.708634852432299e-11
0.2997007007007007,7.660853320603798e-11
0.3,7.613408022020396e-11
